Protein,aWT,aWT2,a15G,a15G,a16G,a16G,a15_blank,a15_blank,bWT,bWT2,b5G,b5G,b8G,b8G,b10G,b10G
M1LZG3,1.062526063154934,0.9374739368450657,0.9553649441742026,0.9303669607083179,1.13489453401421,1.159867697599571,1.044246435374233,0.7872802041503945,1.0834839989424847,0.9165160010575152,0.9191005128606645,0.9928410624651555,0.9830441724541467,1.038309735763365,1.0436802507277145,0.5823848155116036
M1LZI6,0.9101499394562255,1.0898500605437749,1.2683287986262428,1.4161213705084013,1.3154131717732924,1.1621344749548979,0.9930448301309983,1.31826769243645,0.9169174966400773,1.0830825033599225,1.0414595556047757,0.5825488416155588,1.386670307276859,1.0454577296860244,1.0173500922406362,1.2720471658199923
M1LZJ6,0.9185413539346549,1.0814586460653453,0.6826181049601165,0.699551001510436,0.6858153933487543,0.653227408400949,0.7834224592799249,0.6554392825269029,1.0483697502729816,0.9516302497270184,0.7559285086697723,0.5711077124521708,0.735417186303314,0.750591425940497,0.7260410089062365,0.5551757974384259
M1LZK0,0.8714701288541761,1.1285298711458238,0.9887836583068103,0.8988925257180298,0.7553086640314967,0.7261006070789129,0.8565016477633702,0.5733965326137928,0.8714020153406605,1.1285979846593397,0.9418970674654276,1.484593236049583,1.0876884199108963,1.279389905797959,0.9783052138143851,1.854279035325423
M1LZK2,1.0489511396907039,0.9510488603092961,0.9436833092370135,0.883233289194753,1.0273793614451576,0.938311843229319,0.9789983046962661,1.320079159035514,0.9814175900632133,1.0185824099367866,0.9340516348763058,0.7877524107470254,0.9395271831720268,0.9224889755718825,0.8571416304951545,0.6856508122368562
M1LZK7,0.8813501927715086,1.1186498072284914,1.0582529583688531,1.065057384082669,1.0324194357115448,1.19025219725693,0.7318304920089388,0.8321528601326048,0.7900640513679472,1.2099359486320527,0.8666994982135542,0.8052879496432274,1.0785983856947408,1.3284911962740613,0.7240170277716879,0.8804547557244279
M1LZL1,0.8508645933567985,1.1491354066432016,0.9849685301858939,0.8402485306350486,0.7131609941373422,0.7520043884182013,0.8142070696308255,0.6018680522172786,0.9905285122761904,1.0094714877238096,0.8315301900237063,0.46440772052099955,0.8335158903341049,0.8844206239903415,0.7341368204405669,0.5131966345552502
M1LZL9,0.8859846700468369,1.114015329953163,1.4360701521333625,1.3259934717500852,1.425370217824471,1.480795361466235,1.564404081011678,1.432585190687655,0.8846601504240792,1.1153398495759206,1.3826626980719472,2.242267522673467,1.1630117971087086,1.2382417379262396,1.3583495797975524,1.3897189206403264
M1LZR7,1.0486884027488754,0.9513115972511244,1.0515617769750614,1.0729481539213848,1.1276666972903224,1.0733215128764118,1.197893702870091,1.3078122074564023,1.0690034226507465,0.9309965773492535,0.92340180854357,0.8232654595686357,1.0250488921559373,0.8799718343818991,1.0533461655422944,0.7122657310574219
M1LZS2,0.9552771160436059,1.0447228839563942,1.0344632614694451,1.031166152351289,0.8815990203497117,0.9163296364239651,1.0638225432266477,1.1283469476221437,1.0121256225983557,0.9878743774016445,0.9652266944224983,0.8441489890472638,1.0018873693196038,0.9592755216451562,0.9395328119316961,0.6672162363174554
M1LZS6,1.0820500485651963,0.9179499514348034,1.0671078795392792,0.9690129014269744,1.044009911947947,1.069535520941611,1.0148232431350708,0.8300219904430012,1.1134751895298889,0.8865248104701114,0.798917654593114,0.5821211328187148,0.8820297918785136,0.9116507847388937,0.9490101651772683,0.5993768631039907
M1M033,0.9767387875256607,1.0232612124743392,0.9230783646343277,1.0064659094859867,1.0579263777619783,1.0321940967998222,1.0746014044366363,1.1185463203507835,0.9240709159738267,1.0759290840261733,0.9208881336556713,0.6377437139317187,0.9072751439848294,0.8649386162097547,0.838892788868791,0.5383006620150378
M1M051,0.9604296057722577,1.0395703942277428,0.8917343160635595,0.855856117223801,0.9194449710914272,0.9314266362202389,1.0644469361022424,1.384869110366344,1.1485361933638427,0.8514638066361573,0.9511057443367359,0.9424867620179,0.8507559439277677,0.9075449633196906,0.7492608098474841,0.6113462110438334
M1M071,0.8278872307970473,1.1721127692029527,0.8982494616474819,0.9572071071519418,0.811144316064916,0.757872814537725,0.6866941967341565,0.5611528740092047,0.8465569128797936,1.1534430871202064,0.8337274232848795,1.171945944082801,0.9025288507797555,1.15697534759114,0.7448182522215165,1.4465621215414102
M1M091,0.8482533345484932,1.151746665451507,0.9936604197270741,1.1449852238171392,1.3415527797300901,1.6655027625112293,1.5586712652053376,1.607257560570321,0.9365478390424903,1.0634521609575098,0.7677086153624004,1.2203342908781596,0.7814198500224723,0.9172783731816201,0.863687628195612,0.9000938395592667
M1M093,1.0345591843572572,0.9654408156427426,1.0684096537525123,1.0298368137950655,0.8549481894669849,0.9400623121834328,1.3568722984655324,1.5793305516141636,1.0323509611087582,0.9676490388912418,1.1187095568563643,1.203960437551758,0.7026102208855013,0.6626055244675714,0.7703753929578729,0.5799525726445818
M1M0C2,0.9804642197965631,1.0195357802034368,1.1476202898758492,1.0246903050830127,0.8121432848763455,0.8860461069583745,1.1624573933242424,1.2188699232271512,1.0485921301013394,0.9514078698986604,0.9562338392496122,1.1997191941482208,0.8564798030055564,0.9151391736775359,0.9597887178143932,0.7899163153819764
M1M0C4,1.1660493559050489,0.8339506440949511,0.9948735790592231,0.8976128516567141,0.7778327083688181,0.6921394705471472,1.0448051329857158,1.1645443070108967,1.1071829028048215,0.8928170971951788,0.9650493886773166,1.128078033377156,0.9431248076787786,0.7340280009792439,1.0113703508386438,0.9003343150813989
M1M0C7,0.9179539276920755,1.0820460723079246,1.3493288702749626,1.2192872223582567,1.0266676632893306,0.7945462233623769,0.9690597060676357,1.1636148331868374,1.029333471536251,0.9706665284637488,1.1290750656814794,1.1558907618335008,1.4608459325892946,1.0610315185619956,1.1473460994931748,3.6253559430265314
M1M0E0,0.8839414932571477,1.1160585067428523,1.32063910290542,1.3007553074694713,1.0678529656100566,0.9789805904080414,1.0642325911442314,1.1097460244209016,0.9417643225536698,1.0582356774463302,1.0721798093677655,1.0818376254562119,1.1071684317699046,0.967335951417617,1.0456137647476638,0.7794670817852206
M1M0L3,0.9429996566829553,1.057000343317045,2.036022150446343,1.640472153537766,0.6444917292059323,0.590361396631579,0.8175827902416637,0.5541687896655498,0.9834243268678339,1.016575673132166,0.6276165725995756,1.064482145196241,0.7196658439764182,0.760484616049143,0.7830211851147866,1.2584610906434055
M1M0N6,0.9792264616005787,1.0207735383994212,1.0614898951220557,1.1305276368805555,1.1451273325409623,1.3057287689099084,1.2037201133903759,1.2305399820026977,1.02056681410219,0.97943318589781,0.9172057816889283,0.7108191811363228,0.9901032074059835,0.9772912748517403,1.0164464356225873,0.7073132234503094
M1M0Q0,0.8333940156710318,1.1666059843289682,1.0576070630164447,1.126541391979851,0.8385656694296816,1.0345364132125856,0.7870682209559617,0.9001464477633844,0.8335544165007089,1.1664455834992908,1.0157891994937298,0.9501096233575391,0.8487510927983504,0.9923342741290474,0.7945500157965288,0.657438073003381
M1M0Q5,0.8954154501138767,1.1045845498861235,0.7750465576558581,0.7628681825110786,0.8763275349573104,1.1714715916681988,1.0662188207926373,1.0193008176842888,0.8245642156902245,1.1754357843097754,0.8411874252055896,0.7086254200568844,0.9569963025779508,0.9273864291197277,0.7188227601847116,0.7040856407238928
M1M0U6,1.0216691852519306,0.9783308147480694,1.0142170059681783,1.0194905999700197,0.9826121924442076,0.9868525186969614,0.8809074813943717,0.9558489805598478,1.0843213542422627,0.9156786457577372,0.9011632826395966,0.48630194778514035,1.03733455926347,0.9445033561596247,0.9394077684378929,0.4399184161316125
M1M0Y4,1.090682937515818,0.909317062484182,0.9857275459830751,1.0171301621983984,1.1431489441555645,1.1046890582873494,1.099857591051857,0.9658276882762706,1.055193967694734,0.9448060323052662,1.231539143334865,1.3703235874133939,1.119133326118135,0.9880093782651042,1.0440413732417422,0.5901076243598006
M1M195,1.0432373021415533,0.9567626978584467,0.8856702345260414,1.0067368237777579,0.9393679568652051,1.0671864484491083,0.9469276521366748,1.0585329996802297,0.9200713723505256,1.079928627649474,0.9904345262446257,0.7654781469710072,0.8865121788762861,0.7974450695036888,0.8273341316890418,1.0017710761524756
M1M1C9,1.0708669670803654,0.9291330329196348,1.4511455457354083,1.3276782103251228,1.3523033845676495,1.4897251121897066,1.2831399893242526,1.103603867826782,1.100321351151043,0.8996786488489569,1.1933576238369665,1.0512979145879875,1.2791331961817058,1.1862529417988308,1.29194447243193,1.0441007295736258
M1M1M3,1.0311196004890417,0.9688803995109587,0.9107080699621959,0.8718705617779381,1.1614031234358695,1.1284362416484823,1.037636310614461,1.1522189430516745,1.0250341253529622,0.9749658746470379,0.735692244538663,0.6415344687150305,0.9251846660217964,0.8823191942738703,0.8389603535420773,0.5036853503913458
M1M1M9,1.0690397556528222,0.9309602443471775,0.8596619041825988,0.9890288873603932,0.8266400013255353,0.7596666623535238,0.6774202902379148,0.6390375924796359,1.0966147383295641,0.903385261670436,0.7032532836403691,0.5362387218041286,0.928712386491568,0.8456751154254831,0.7145357578515028,0.5584941094683987
M1M1T5,1.096500684204133,0.9034993157958673,0.9205354240834585,0.7991457965083898,0.8061082193541057,1.1319687594438081,0.7071302112546485,0.9027434168897828,1.097076174889013,0.9029238251109868,0.7990547744724171,0.8436284609776707,0.903125509471618,0.7773643753473799,0.7483684211439484,0.48667225373780265
M1M216,0.9481127572694101,1.0518872427305899,1.0172440299243588,1.1430848288630542,1.0811286695175006,1.060211812239959,0.9986037812675365,0.7879364860707533,0.979462578522717,1.0205374214772829,0.8967242186400564,0.9115036935750225,1.085642500151188,1.1077150193138783,1.0047718809972548,1.234073264578739
M1M221,0.9903729603590196,1.0096270396409803,1.0858509790636641,0.9973297780248239,1.0476817845046391,0.9469589328276804,0.9342875411987389,0.9302955955648793,0.9409411600796155,1.0590588399203842,1.0349073305300864,0.46254339589174226,0.9942357355908843,0.9614670987906331,0.8762492169360803,0.5654536798143678
M1M234,0.9347909472758846,1.0652090527241156,0.9233445270627881,0.7317003223980632,1.2602713589988497,1.157788742581433,1.1296179508977444,1.380357728948226,1.0085152808812619,0.9914847191187381,0.8984623102612583,1.0926474323078146,1.092967407198014,1.0392335345867618,0.9903337217766737,1.1631678083184793
M1M286,1.0298027580262483,0.9701972419737516,1.2495069734690738,1.0418359800479293,1.0630983690755789,1.1980601647177505,1.1352077884408593,1.360429185151047,0.8879870172527109,1.112012982747289,1.1557119318126778,1.3282787405653653,0.989503200456402,1.0279490750856632,1.0288163256971323,0.7667969572200259
M1M2C8,1.2280212905715766,0.7719787094284235,0.846030840153526,0.8623446813546848,1.097332459037947,1.2277063157045855,1.1545769719318626,1.0350114896450484,1.2783205942144729,0.7216794057855273,0.7095189260818725,0.7495851925826033,0.7528330377821217,0.8700529432518554,0.8813889338344795,0.9574981491045292
M1M2E6,1.01471714710534,0.9852828528946599,0.8854943774443849,0.8120967663631496,0.837284195409356,0.8928662125950348,0.8886504980746815,0.8638954236224995,1.0672536369051384,0.9327463630948616,1.0875408604025334,1.1731389654415376,0.903556975234028,0.9191377914337298,1.041272868559542,0.9812267594322219
M1M2F3,1.0425754051355416,0.9574245948644585,1.0496149254946288,1.0820526961555117,1.2272125329439034,1.3853880962579361,1.1804224291943128,1.457352773176776,1.0100630523168148,0.989936947683185,1.1340277798219132,1.2789742291423587,1.1285667450611334,1.1801413325564436,1.2489647609830863,1.1563483189756207
M1M2H0,1.1162856156245045,0.8837143843754955,0.9440902522693101,0.7834892562923627,1.1339096088038811,0.9517122507291599,0.9555247647111663,0.6432473132819345,1.1430011760818302,0.8569988239181702,0.8239633098889935,0.49561343740339653,0.8131366745443207,0.7920702156119384,0.8793244127837776,1.1574326815498481
M1M2H4,0.9618634598425702,1.0381365401574298,1.254376556837508,1.232528930261779,1.3031210502368076,1.1383093757108738,1.139009647296788,1.0862061757345822,1.1873612874149906,0.8126387125850093,0.8304997784090424,0.7354540481032844,0.9026396951207657,1.0982054254284743,1.1627153600689497,0.8521338987978944
M1M2I1,0.9898709927411371,1.010129007258863,1.103184216308837,1.3107169099455354,1.020102673498571,1.1925306904003992,1.5018128519630392,1.0418573101360342,0.9918841118340409,1.0081158881659593,1.2826101037208548,0.9416202789827007,1.0256120884508386,1.0831329918106423,1.0377608010976995,0.9936692343449387
M1M2I7,0.8497113005903741,1.150288699409626,1.064380533543471,0.8596791513918017,0.7617806137242215,0.9866013260547792,0.863763414035081,1.0487653685502274,0.9341214176711391,1.065878582328861,0.9403460616119748,0.4485006418800172,0.8747601692675953,0.7581295644204767,0.6904541541600667,0.39588341832623597
M1M2L1,0.9749742194686754,1.0250257805313248,1.2408900778296874,1.0764522664803864,1.0652470657425606,1.0968335522412624,1.3202723648534374,1.1723674753985274,1.0576984086182974,0.9423015913817026,1.0377031122854286,0.9242957107824338,0.9760028536896718,1.0505664453396075,1.2014706384753882,1.0464118097847126
M1M2U6,0.8863073635080971,1.113692636491903,1.223232382542011,1.0109264666866138,1.0052578966195103,0.9573500838868574,1.00826500946981,0.9947085424902745,1.102578737180476,0.8974212628195241,1.0230061318109474,0.8660386337040388,0.9139021971870157,0.926789259858229,0.8620168367986552,0.6657628131917663
M1M2V8,1.165454876752044,0.8345451232479558,2.0134265578469837,1.9143501245416714,3.4629711095199553,2.645259402322761,3.2499047559369845,3.331182658322786,1.0560420616327832,0.9439579383672168,1.3165924368645683,1.0362154398095624,2.217582708027369,1.5712883583908486,2.225305505012907,0.8012803722744106
M1M2W4,1.0164657912478314,0.9835342087521686,1.3682989841955473,1.179865089832114,1.0573845735287704,1.0301573919999445,1.3265463127970458,1.4292177728610715,0.9385438283483442,1.0614561716516557,1.1302398043814013,1.0180117803179927,0.9875271554853511,0.968302196154679,1.0877818223781777,0.7318466468081176
M1M2X5,0.9824642062895101,1.01753579371049,1.1780827020119884,1.0259408211623273,0.9568091780541611,0.9092094076742487,0.9711807053179006,1.3108659734143353,1.006201441419845,0.9937985585801551,1.1759747884475098,1.1643347547822558,0.9481364440092335,0.9243613537048347,0.9692712474915142,1.0160718403780542
M1M2Y3,0.967216893767506,1.0327831062324941,1.7914605606395124,1.4652317374436437,1.3839011745465803,1.232906357155592,1.1189534542780184,0.8685987340626156,0.8479619585052548,1.1520380414947453,0.9491139045426241,0.7860702658638048,1.334569307122836,1.409819309431777,1.2544189012412283,0.7815386711624406
M1M2Z5,1.0571881612630132,0.9428118387369867,1.0340038501010096,0.7438345089717432,0.6831273947028816,0.8903832191252493,1.0548524486533652,0.7961887321418285,1.1261134492563367,0.8738865507436636,0.7778473542263845,0.7836590041934398,0.8754417010321353,0.8891014269726728,1.0805758779622523,0.7448343430306661
M1M309,1.1503956653301188,0.8496043346698812,0.9357802022459109,0.9995184659451163,0.661881543138871,0.7320270095266783,1.0205549120056978,1.115450524778881,1.0707194735916714,0.9292805264083285,1.0725594427570189,1.2804056358482478,1.0682827246380604,0.8511940039208455,1.1435483017795882,0.8400111053674235
M1M328,1.0028376903184706,0.9971623096815294,1.1797469100231244,1.393301280542735,1.424312409485177,1.5217141875630882,0.947133357469504,1.031202221882255,0.9418203965090541,1.0581796034909456,1.31991163385377,0.7680113271861573,1.1710707815614507,1.2491367000829343,0.9849688214217533,1.694109204239382
M1M378,1.0257838070952243,0.9742161929047757,0.9794913103209593,0.9383521423206191,0.9494798103011746,1.1288062576872306,0.9908784037159021,1.0512184611576563,1.1010111007636103,0.8989888992363898,0.984525795614269,0.890814074653698,0.9373484119813857,0.9241870661176844,0.9359368810206469,0.6586203765739677
M1M393,1.000180081447843,0.9998199185521569,0.849010614652611,0.961067286381959,1.0277370709567308,0.8868521358513827,1.0197886569657804,0.8205558159660324,1.0773992187312447,0.9226007812687557,0.9987797943107382,1.1428841805989576,0.9288908778476492,0.8623807878517361,1.0402395008912757,0.8969198698519902
M1M397,1.2530678358841627,0.7469321641158376,1.0053868149799436,1.0948791262986375,1.0046578617820425,0.7094955274255056,0.7843024011738553,0.4287432048862698,1.3096379026321707,0.6903620973678295,0.7556788005548557,0.7634286911013661,0.9896104260498702,0.8637784923226902,0.9652668775684595,0.8108183642991709
M1M3A0,0.8932407485487158,1.1067592514512845,1.320055854964745,1.38451786144705,1.8658614435773846,1.5334719114458741,1.5910451892100554,1.3799183718555732,1.037079833084772,0.962920166915228,1.1927773688598649,1.1199039808802942,1.5454265092339943,1.4981117514155537,1.595743876265928,1.2104482048127776
M1M3C1,0.8228771138123986,1.1771228861876013,0.8336318629690598,0.7965018397558948,0.9026088260998288,0.7510873359958589,0.8257383391300546,0.4726134262182438,0.9154036124756875,1.0845963875243125,0.6774983338598299,0.8670235754882406,0.9806027945486021,0.8962883777153331,0.7981883436550864,2.0666492769574103
M1M3C3,0.9941445770069001,1.0058554229930998,1.1185713456404858,1.114138311217795,1.1132032118628965,1.032801687462953,0.9421044700948831,1.1306530487270297,0.953935902049727,1.046064097950273,0.8815678818258473,0.493514237105893,1.0737377445564433,0.7667783387957244,1.0597675659287131,0.5377784284185662
M1M3D0,0.9213579459579432,1.0786420540420567,1.2448851024446823,1.012069207265555,1.039253012624705,1.2567463822944829,1.0483906684388868,1.0009071391471587,0.973047094150031,1.026952905849969,1.3577356259720261,0.9713728535090174,1.093022229505217,0.9875324350491069,1.011354621236316,0.5455447570741865
M1M3G4,0.9656206919271177,1.0343793080728825,1.0227453780449771,0.8664292622071124,1.2239861195476425,1.1303490650757846,1.3708302368802852,1.0176495186356311,1.082377191984672,0.9176228080153279,1.1969160914199486,1.5919477474150379,1.0635524668446108,0.983873006786853,1.2404280616885912,1.4756570225834489
M1M3G7,0.9969993578343042,1.0030006421656958,0.9228793154599051,0.9818316612011726,1.1119130530673749,0.9751353114183887,0.9714162948834364,0.873279683621518,0.9297056800524367,1.0702943199475634,0.9890825527721914,0.8960413925953434,1.089935012149472,0.9136380263000504,0.8747453963465512,0.7201193409316617
M1M3J2,0.9452949426083794,1.0547050573916203,1.1153354384414038,0.8032587270079371,1.5864536375320721,1.6314322816525293,1.192910973088384,1.1240286012093068,1.0063023102448352,0.9936976897551646,1.2360186913231297,1.0028664408783263,1.1706033867410084,0.9018589556845152,1.1032081037771544,0.6398807404388702
M1M3K8,0.9607245504135148,1.039275449586485,0.9862499815149703,0.8465767506754169,0.8480384299565753,1.0203586363147155,0.9754435087644852,0.9094386042255505,0.9506168090030622,1.0493831909969378,0.8527890961627622,0.8077669974000536,0.8190641054290113,0.8697958342093862,0.7799728429808668,0.6169438488557902
M1M3W3,0.8093216039526867,1.1906783960473135,1.1737102415313256,0.8817682242225094,1.1445534785221099,1.1955973293298336,1.0532246737741604,1.2640645506652122,0.8793572321391961,1.1206427678608037,1.3029748531815246,1.3253162577313211,0.878552263186385,0.8778760261831803,0.9663466438131317,0.881920628321822
M1M3W5,1.1068060777082147,0.8931939222917854,1.0639812525690728,1.075209444145438,0.914288239736287,1.4577981049511226,1.0039587559591494,0.8149439402067004,1.1829546102088966,0.8170453897911034,1.249600342528956,1.146128346186822,0.9422780704160204,1.4263326079436969,1.2718533021187257,0.807196670383483
M1M3X0,0.9908350312180033,1.0091649687819968,0.8575340621246663,0.9438848583657685,0.8987376264219823,0.9012182631535499,0.8541751309770327,0.8012117833245349,1.009400727357966,0.9905992726420343,1.0406191027468306,0.706152248834782,1.0199383659389198,1.0095009786131468,0.8387320670755504,0.9691344873385659
M1M3Y6,1.1513885354976985,0.8486114645023014,0.9542760070260107,0.9247220993397868,0.7998521995697851,0.8636653898578445,0.9260839784432763,0.776391344068005,1.1530111332948083,0.8469888667051918,0.9103126920433057,0.8278216769272673,0.8338451654428977,0.8380221612866172,0.7986060505270345,0.6349944699070095
M1M3Z1,1.0385193241525115,0.9614806758474886,1.206783652505916,1.1711915590516722,1.3263087955588249,1.6622381768160794,1.4420298980480415,1.309599630751609,1.0727850167274768,0.9272149832725228,0.98422006255371,1.1746273133306897,1.2610970090616243,1.3117656654468774,1.471514322310179,1.1100558111988152
M1M409,1.0305558908675805,0.9694441091324194,0.7106815649184879,0.9128173847272683,0.7744770694987198,0.8641061327530245,0.8150199593259564,0.9854064000275607,1.000454247259343,0.9995457527406569,1.18443724962029,0.7309735392574596,0.8486463594442102,0.9946024329787608,0.9807589418525727,0.6995785634785626
M1M410,1.0169137135675097,0.9830862864324904,1.0677219670075313,1.0096410981563668,1.1325030972482142,1.182421782518816,1.1619205750819244,1.1663380461060706,1.073633013058637,0.926366986941363,0.8863924845785311,0.8715357163689869,1.0313269653772736,0.9144834915066895,1.0150474854589802,0.6684414636564477
M1M446,1.062258192737513,0.9377418072624869,0.8762354806991457,1.028008284153273,0.998133226408742,0.9205261136597045,0.9245659767281722,0.6371808704501523,1.0425317875198572,0.957468212480143,0.6435374926548734,0.48648111360624263,0.9287151889213296,0.7848173638335075,0.8103810467990011,0.4770963283887783
M1M498,1.0046675456818404,0.9953324543181595,0.8933545141005041,0.9092889806728651,1.0401936887470926,0.941405252123929,0.8697087669773155,0.8662726202203839,1.0734979140883714,0.9265020859116287,1.0938759711593957,1.0004477853077867,1.0222614755737631,0.768135886158218,1.0114218187993924,0.9513768770462483
M1M4G0,0.998796269738419,1.0012037302615813,1.1446963317601362,1.0362268167728261,0.9975319869904451,1.0187966048450479,1.1156886404929034,0.8614125861122208,0.9200408877834227,1.0799591122165773,0.9129306515914618,0.9136318861335455,0.9045108823496818,0.9827271014814809,0.9819803114187745,0.8003953856913395
M1M4H1,1.0712158679685309,0.9287841320314689,1.3017894606082991,1.2656233983353946,0.6531669652749428,0.6033791005688497,1.3403180643911952,1.4712750524828317,1.0711803055032272,0.9288196944967728,0.8468408189051199,0.8996526775485428,1.00040778984565,0.7567730318570355,1.008633688407581,0.6235195385502971
M1M4P6,1.027672607993974,0.972327392006026,1.4990589835615948,1.6155218004651346,1.429131276612191,1.4197368230627552,1.0047354372361907,1.8971059216018893,1.066366014179615,0.9336339858203848,1.8845687802372346,1.0302314917459245,1.1374631375952091,0.8956095410824924,1.1186658775645626,0.9969879966053029
M1M4R9,1.0254937844090857,0.9745062155909144,1.2708341079846086,1.2476272871535827,0.8182710104364365,0.7650092831633835,1.0144887592679626,1.0772884580781126,0.9827255187050227,1.0172744812949774,1.1363681695746306,1.1026956114201076,0.9112793189294154,1.537269969576128,2.051456966253621,1.279147585051483
M1M4S2,0.9856628244273711,1.014337175572629,0.9193084596960549,0.9066578750787255,0.8811307388328248,0.8942806452500773,1.1800460208672607,0.980810845799889,1.070133905168248,0.9298660948317523,1.0466572341881182,1.900716769334842,1.002990580271808,0.9394278781084674,0.9990537454777098,1.5353726976190407
M1M4S8,0.9511271987773731,1.0488728012226272,1.282059758585406,1.2479054642591147,0.7979170245497351,0.7775804607182635,1.2767618940066858,1.2202613999067897,0.9098525153629118,1.0901474846370884,1.0732671771497453,1.8019742334700206,1.0874644816338495,1.2183095543291462,1.0387715979390117,1.9066293396852223
M1M4U0,1.0260397953807685,0.9739602046192317,1.2498500881502463,1.375864309242131,1.2379600039865573,1.1434202625451002,1.4804551535199915,1.5488819188671488,1.0770298134266882,0.9229701865733115,1.0365403595648215,1.1898963736012889,1.1070790304858773,0.9430396209566919,1.2428360048149072,1.0962263907854777
M1M4X1,1.0174331144443034,0.9825668855556968,0.7844887962143322,0.7619074391849319,0.9146822253836274,0.8738459991107408,0.860678103526239,0.9876152229246002,1.0710640017085815,0.9289359982914185,0.8183193326627175,0.6958308996545439,0.8894830391912478,0.8786716443087739,0.8272779572915707,0.7058011657586896
M1M4Y2,1.09722992977056,0.9027700702294396,1.0436147018746846,1.0204876551995625,0.9399773829261217,0.955135792393053,1.0353177301506116,0.9777410302714789,1.0873867240213915,0.9126132759786086,0.8782525307895154,0.8577803520162428,0.982913331669432,0.8691433118635229,0.9020546897623644,0.6014237053587619
M1M4Y6,1.020190512826735,0.9798094871732649,0.9432869140220992,1.0294105067041186,0.8927211604186984,1.025202199979814,0.9459573097788647,1.3691655029922027,0.8709225654249236,1.1290774345750765,0.8591731382235297,0.6809206879244302,0.8540497060542173,0.755349581725977,0.7862679596000078,0.5681764165182976
M1M522,0.8970096027663644,1.1029903972336355,1.263728827601361,1.1235645080982701,0.8665732486416754,0.910142603130587,1.2889205112335216,0.9324483586985728,0.8999280390120931,1.100071960987907,1.032043045186129,1.6589788571215132,1.0753114346427544,1.1919985551257457,1.0664523685638387,1.4225976811191194
M1M541,0.964618107657357,1.035381892342643,0.9041521865508815,1.1641572087140502,0.9861216048424886,1.0183120615574308,1.0587814617003357,0.8619360569489267,0.9526610295385033,1.0473389704614966,1.095623045362022,1.3422062000598853,1.106269765900219,0.9828642314420125,1.1001589030989567,0.952724443053887
M1M545,0.9795686787110156,1.0204313212889844,1.0471374008050696,1.302964618593544,1.083459968345523,1.105360159776298,0.9848229688028319,1.1344652985956114,0.9335173258003324,1.0664826741996674,1.1013577833056212,0.4333226320415393,0.8897124966734414,0.935651484673738,0.9020676878217494,0.5307823595040245
M1M565,0.9480444760269541,1.0519555239730458,1.008923490279065,1.0174322252721248,0.949070002014726,1.0232908363191588,1.0488118189424578,1.0291408660132344,0.9847968835562972,1.0152031164437028,0.8630965988085786,1.0386025342124114,0.9244563476463427,0.9126133172250863,0.9566763674481651,0.7983557341669538
M1M593,1.0475271708287899,0.9524728291712102,0.9721102069799084,1.1859985256544376,1.207181338482939,1.2660141800293916,1.0507836395127426,1.1727297788051687,1.0482617272026324,0.9517382727973673,1.10073750555302,0.8876777303427448,1.032195399615731,1.0720494248592363,1.1210900860116242,0.7083597300239265
M1M5B8,0.8328745984706548,1.167125401529345,0.9199766631036026,0.9882034402127451,1.0035659581354779,0.987342094791954,0.9417447767599721,0.8845597113037545,0.8822172970642203,1.1177827029357799,0.8004652426216142,1.2232525034964759,0.9213130991508669,0.8982799492981262,0.8558266027545467,2.232832567452203
M1M5D0,0.9067113647834326,1.0932886352165672,1.071920367012406,1.0876668736431545,1.1195816760741297,1.0038025270507571,0.9186533569622969,1.063615433637637,0.9687526573250057,1.0312473426749944,1.1028437711333952,0.6683328053178815,1.196048451275108,1.0200599733439093,1.027788942994118,1.0496120628866323
M1M5L4,0.9657107285571431,1.034289271442857,1.0946520718884023,1.0730025038558795,1.0145674595834198,1.145343747869127,0.9742760690331153,1.1279806616406156,0.9089937088800782,1.0910062911199216,1.201636769053008,0.6068634056729674,1.0790424916551007,1.004184899618616,1.0016376476167879,0.8293995207582591
M1M5N6,1.0448918376233074,0.9551081623766923,0.6446082853687151,0.5762499678328217,0.6671650719267391,0.7098271270104919,0.9486483982371602,1.0928848975014658,1.169908809283588,0.8300911907164118,0.9109815875493091,0.343396470426269,0.5658369936811132,0.5133502975527954,0.5725103951682932,0.37101408783528234
M1M5U8,1.0356432770360002,0.9643567229640001,0.8414777819870629,0.9048745983710548,1.0463445528189614,1.222548180271149,0.9653334003350068,1.2106726000121388,1.054786807745252,0.9452131922547481,1.0332855756780226,0.9808586644769068,1.007587329826472,0.8780290509307309,1.0185541603103065,0.6575120907635051
M1M5V4,0.9219553038614692,1.0780446961385308,1.5135037410896495,1.203486313209907,1.028951608964905,1.0157556547498403,0.932873902914569,0.8491002693824714,0.8900371862326748,1.1099628137673252,1.3100883441335114,2.777838858532821,1.0564440808716673,1.3202937506470607,1.5624939283901236,3.288483910816448
M1M5W0,1.0763110511388156,0.9236889488611844,1.3610433168042806,1.156201563565639,1.149538163190734,1.3612838915604606,1.258595000240692,1.102360882991029,0.8405231647480024,1.1594768352519977,1.0195496966929634,0.8178238945751645,1.0276993989691219,0.937570978664454,1.1710380024235354,0.906924019584843
M1M5Z7,1.135821668812229,0.8641783311877712,0.8004559368205988,0.8314519472868543,0.7407216286356089,0.8389288503070692,0.8692877418009897,0.8618396609874311,1.084358026041141,0.9156419739588589,1.0152545788989038,0.864729562781486,0.7672084949294582,0.9266983104949269,0.9398795913365273,0.8561181613092005
